,Auvergne-Rhone-Alpes,Bourgogne-Franche-Comte,Bretagne,Centre-Val de Loire,Grand-Est,Hauts-de-France,Ile-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,PACA,Pays-de-la-Loire
2017-06-04 01:00:00,5792,-,-,7550,7094,3329,-,4292,4219,2402,-,-
2017-06-04 01:15:00,5778,-,-,7608,7129,3404,-,4327,4216,2464,-,-
2017-06-04 01:30:00,5752,-,-,7584,7077,3395,-,4314,4217,2444,-,-
2017-06-04 01:45:00,5754,-,-,7575,7117,3311,-,4306,4217,2449,-,-
2017-06-04 02:00:00,5782,-,-,7608,7139,3336,-,4315,4219,2445,-,-
2017-06-04 02:15:00,5835,-,-,7631,7160,3455,-,4357,4217,2505,-,-
2017-06-04 02:30:00,5754,-,-,7588,7086,3316,-,4299,4219,2455,-,-
2017-06-04 02:45:00,5739,-,-,7522,7100,3286,-,4305,4216,2439,-,-
2017-06-04 03:00:00,5573,-,-,7487,7067,3184,-,4283,4219,2408,-,-
2017-06-04 03:15:00,5646,-,-,7494,7125,3330,-,4318,4219,2457,-,-
2017-06-04 03:30:00,5569,-,-,7403,7059,3234,-,4283,4220,2422,-,-
2017-06-04 03:45:00,5646,-,-,7494,7138,3293,-,3790,4222,2436,-,-
2017-06-04 04:00:00,5700,-,-,7545,7203,3365,-,3508,4221,2464,-,-
2017-06-04 04:15:00,5680,-,-,7541,7165,3454,-,3534,4223,2516,-,-
2017-06-04 04:30:00,5783,-,-,7511,7168,3347,-,3505,4221,2479,-,-
2017-06-04 04:45:00,5790,-,-,7520,7167,3349,-,3505,4222,2470,-,-
2017-06-04 05:00:00,5807,-,-,7561,7143,3366,-,3521,4223,2472,-,-
2017-06-04 05:15:00,5805,-,-,7556,6771,3014,-,3514,4225,2482,-,-
2017-06-04 05:30:00,5839,-,-,7540,6671,2826,-,3530,4223,2488,-,-
2017-06-04 05:45:00,5800,-,-,7503,6618,2728,-,3528,4225,2489,-,-
2017-06-04 06:00:00,5843,-,-,7496,6619,2689,-,3501,4225,2448,-,-
2017-06-04 06:15:00,5847,-,-,7530,3260,2703,-,3521,4174,2468,-,-
2017-06-04 06:30:00,5852,-,-,7542,6632,2696,-,3520,4174,2464,-,-
2017-06-04 06:45:00,5854,-,-,7563,6635,2688,-,3293,4176,2463,-,-
2017-06-04 07:00:00,5862,-,-,7575,6657,2709,-,3152,4179,2462,-,-
2017-06-04 07:15:00,5863,-,-,7579,6664,2691,-,2970,4182,2467,-,-
2017-06-04 07:30:00,5849,-,-,7547,6639,2669,-,2928,4173,2463,-,-
2017-06-04 07:45:00,5859,-,-,7552,6646,2791,-,2925,4172,2464,-,-
2017-06-04 08:00:00,5847,-,-,7548,6637,3138,-,2937,4163,2459,-,-
2017-06-04 08:15:00,5840,-,-,7514,6988,3202,-,3384,4171,2418,-,-
2017-06-04 08:30:00,5820,-,-,7475,7139,3125,-,3712,4172,2392,-,-
2017-06-04 08:45:00,5831,-,-,7491,7158,3149,-,3717,4171,2414,-,-
2017-06-04 09:00:00,5849,-,-,7553,7211,3245,-,3748,4179,2446,-,-
2017-06-04 09:15:00,5842,-,-,7531,7181,3244,-,3746,4163,2448,-,-
2017-06-04 09:30:00,5836,-,-,7547,7188,3251,-,3752,4163,2462,-,-
2017-06-04 09:45:00,5845,-,-,7555,7202,3362,-,3750,4170,2465,-,-
2017-06-04 10:00:00,5874,-,-,7598,7262,3403,-,3766,4188,2475,-,-
2017-06-04 10:15:00,5860,-,-,7578,7237,3378,-,3764,4185,2468,-,-
2017-06-04 10:30:00,5833,-,-,7626,3876,3440,-,3790,4184,2496,-,-
2017-06-04 10:45:00,5817,-,-,7614,7238,3411,-,3786,4166,2492,-,-
2017-06-04 11:00:00,5834,-,-,7622,7258,3434,-,3792,4177,2518,-,-
2017-06-04 11:15:00,5751,-,-,7470,7149,3322,-,3747,4161,2465,-,-
2017-06-04 11:30:00,5752,-,-,7476,7155,3330,-,3748,4160,2447,-,-
2017-06-04 11:45:00,5747,-,-,7476,7160,3306,-,3741,4160,2438,-,-
2017-06-04 12:00:00,5815,-,-,7556,7245,3363,-,3766,4180,2473,-,-
2017-06-04 12:15:00,5759,-,-,7500,7187,3343,-,3748,4169,2458,-,-
2017-06-04 12:30:00,5721,-,-,7426,7129,3256,-,3720,4163,2433,-,-
2017-06-04 12:45:00,5798,-,-,7471,6864,3379,-,3770,4169,2488,-,-
2017-06-04 13:00:00,5776,-,-,7372,6500,3336,-,3758,4140,2464,-,-
2017-06-04 13:15:00,5764,-,-,7350,6411,3334,-,3182,4145,2446,-,-
2017-06-04 13:30:00,5769,-,-,7362,6402,3320,-,2912,4142,2451,-,-
2017-06-04 13:45:00,5728,-,-,7309,6355,3290,-,2898,4124,2440,-,-
2017-06-04 14:00:00,5812,-,-,7251,6326,3205,-,2872,4104,2390,-,-
2017-06-04 14:15:00,5833,-,-,7351,6355,2930,-,2899,4130,2437,-,-
2017-06-04 14:30:00,5846,-,-,7387,6380,2763,-,2904,4124,2444,-,-
2017-06-04 14:45:00,5678,-,-,7273,6342,2587,-,2881,4111,2418,-,-
2017-06-04 15:00:00,5450,-,-,7185,6326,2589,-,2883,4119,2422,-,-
2017-06-04 15:15:00,5405,-,-,7367,6450,2754,-,2937,4168,2480,-,-
2017-06-04 15:30:00,5343,-,-,7256,6381,2693,-,2908,4140,2458,-,-
2017-06-04 15:45:00,5340,-,-,6837,6397,2678,-,2926,4144,2467,-,-
2017-06-04 16:00:00,5342,-,-,6956,6460,2770,-,2952,4173,2507,-,-
2017-06-04 16:15:00,5343,-,-,6988,6780,2818,-,2956,4140,2529,-,-
2017-06-04 16:30:00,5344,-,-,6974,6973,2829,-,2958,4141,2532,-,-
2017-06-04 16:45:00,5328,-,-,7043,7241,2764,-,2938,4106,2497,-,-
2017-06-04 17:00:00,5284,-,-,7014,7217,2738,-,2936,4104,2486,-,-
2017-06-04 17:15:00,5248,-,-,6991,7194,2710,-,2924,4084,2481,-,-
2017-06-04 17:30:00,5292,-,-,6994,7206,2760,-,2924,4086,2476,-,-
2017-06-04 17:45:00,5374,-,-,7048,7221,2977,-,2924,4142,2528,-,-
2017-06-04 18:00:00,5452,-,-,7237,7128,2898,-,2901,4096,2513,-,-
2017-06-04 18:15:00,5893,-,-,7476,7155,3123,-,3232,4093,2509,-,-
2017-06-04 18:30:00,6067,-,-,7456,7143,3296,-,3669,4177,2533,-,-
2017-06-04 18:45:00,6192,-,-,7618,7234,3342,-,3761,4197,2545,-,-
2017-06-04 19:00:00,6253,-,-,7597,7227,3395,-,3761,4198,2539,-,-
