Time,Auvergne-Rhone-Alpes,Bourgogne-Franche-Comte,Bretagne,Centre-Val de Loire,Grand-Est,Hauts-de-France,Ile-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,PACA,Pays-de-la-Loire
2013-01-01 00:00:00,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-01-01 00:30:00,-4,0,-1,-,0,-,-,-,-,-13,0,-
2013-01-01 01:00:00,-328,0,-1,-,0,-,-,-,-,-601,0,-
2013-01-01 01:30:00,-327,0,-1,-,0,-,-,-,-,-648,0,-
2013-01-01 02:00:00,-328,0,-1,-,0,-,-,-,-,-649,0,-
2013-01-01 02:30:00,-406,0,-1,-,0,-,-,-,-,-649,0,-
2013-01-01 03:00:00,-891,0,-1,-,0,-,-,-,-,-649,0,-
2013-01-01 03:30:00,-1208,0,-1,-,0,-,-,-,-,-649,0,-
2013-01-01 04:00:00,-1769,0,-1,-,-362,-,-,-,-,-648,0,-
2013-01-01 04:30:00,-1767,0,-1,-,-541,-,-,-,-,-646,0,-
2013-01-01 05:00:00,-1767,0,-1,-,-716,-,-,-,-,-646,0,-
2013-01-01 05:30:00,-1766,0,-1,-,-713,-,-,-,-,-646,0,-
2013-01-01 06:00:00,-1765,0,-1,-,-709,-,-,-,-,-646,0,-
2013-01-01 06:30:00,-1765,0,-1,-,-706,-,-,-,-,-645,0,-
2013-01-01 07:00:00,-1764,0,0,-,-702,-,-,-,-,-642,0,-
2013-01-01 07:30:00,-1765,0,0,-,-703,-,-,-,-,-661,0,-
2013-01-01 08:00:00,-1764,0,-1,-,-699,-,-,-,-,-667,0,-
2013-01-01 08:30:00,-1766,-1,0,-,-695,-,-,-,-,-667,-2,-
2013-01-01 09:00:00,-1767,-2,-1,-,-690,-,-,-,-,-668,-2,-
2013-01-01 09:30:00,-1771,-2,0,-,-5,-,-,-,-,-648,0,-
2013-01-01 10:00:00,-1700,0,-32,-,-5,-,-,-,-,-639,0,-
2013-01-01 10:30:00,-1205,0,-52,-,-5,-,-,-,-,-620,0,-
2013-01-01 11:00:00,-849,0,-53,-,-5,-,-,-,-,-619,0,-
2013-01-01 11:30:00,-4,0,-13,-,-5,-,-,-,-,-619,0,-
2013-01-01 12:00:00,-4,0,0,-,-5,-,-,-,-,-619,0,-
2013-01-01 12:30:00,-4,0,-1,-,-5,-,-,-,-,-619,0,-
2013-01-01 13:00:00,-5,0,-1,-,-5,-,-,-,-,-618,0,-
